fips	year	pm25
17181	2009	9.08161114
17181	2010	9.767586213
17181	2011	9.944882037
17181	2012	7.98266208
17181	2013	8.083039879
17181	2014	8.959888805
17181	2015	7.539426822
17181	2016	6.998676871
17127	2000	13.75395656
17127	2001	11.70541623
17127	2002	11.1348673
17127	2003	12.20918233
17127	2004	10.9818356
17127	2005	14.05213226
17127	2006	11.93127355
17127	2007	13.38105563
17127	2008	10.34064145
17127	2009	9.46431793
17127	2010	10.1405469
17127	2011	10.54649711
17127	2012	8.891072427
17127	2013	8.986381238
17127	2014	9.255615202
17127	2015	8.544324919
17127	2016	8.061324431
17087	2000	12.70094744
17087	2001	10.94039964
17087	2002	10.63244269
17087	2003	11.52623434
17087	2004	10.35083416
17087	2005	13.51375996
17087	2006	11.32861373
17087	2007	12.84547624
17087	2008	9.972424685
17087	2009	9.289353708
17087	2010	9.907213711
17087	2011	9.643668801
17087	2012	8.278876657
17087	2013	8.20586135
17087	2014	8.756659775
17087	2015	7.609339087
17087	2016	7.279698328
17003	2000	13.62457
17003	2001	11.5928014
17003	2002	11.50778298
17003	2003	12.20185156
17003	2004	10.79672228
17003	2005	13.65466141
17003	2006	11.84380792
17003	2007	13.19910307
17003	2008	10.51327522
17003	2009	9.571144465
17003	2010	10.47307269
17003	2011	10.56568988
17003	2012	8.73315899
17003	2013	8.852930456
17003	2014	9.558367672
17003	2015	8.597271523
17003	2016	7.763596602
17165	2000	14.30312513
17165	2001	12.39055552
17165	2002	11.30244708
17165	2003	12.24351681
17165	2004	11.39175645
17165	2005	14.67478503
17165	2006	12.16307457
17165	2007	13.91706681
17165	2008	11.05879463
17165	2009	10.48865911
17165	2010	10.76446047
17165	2011	10.78645432
17165	2012	9.427223347
17165	2013	9.070321067
17165	2014	9.848804881
17165	2015	8.619172424
17165	2016	8.469007268
17069	2000	13.67761936
17069	2001	11.99861066
17069	2002	11.06983523
17069	2003	11.93464689
17069	2004	10.8839528
17069	2005	13.95325184
17069	2006	11.72377845
17069	2007	13.59275235
17069	2008	10.25710043
17069	2009	9.593882054
17069	2010	9.73193921
17069	2011	9.628670856
17069	2012	8.928179321
17069	2013	8.305411612
17069	2014	8.736769221
17069	2015	8.004180905
17069	2016	7.976911994
17151	2000	13.10975974
17151	2001	11.27462423
17151	2002	10.58311996
17151	2003	11.30473065
17151	2004	10.54530253
17151	2005	13.43640883
17151	2006	11.4082015
17151	2007	13.05235974
17151	2008	9.970492732
17151	2009	9.387169903
17151	2010	9.564703041
17151	2011	9.52582997
17151	2012	8.403008175
17151	2013	8.142599583
17151	2014	8.501860681
17151	2015	7.756413343
17151	2016	7.549519111
17153	2000	13.79627482
17153	2001	11.73489639
17153	2002	11.6117217
17153	2003	12.33518935
17153	2004	10.88131424
17153	2005	13.88385833
17153	2006	11.96313626
17153	2007	13.34677478
17153	2008	10.47807986
17153	2009	9.516149668
17153	2010	10.52873803
17153	2011	10.53779205
17153	2012	8.905191011
17153	2013	8.892089417
17153	2014	9.524294635
17153	2015	8.58676394
17153	2016	7.866456159
29189	2000	15.08226162
29189	2001	13.87211988
29189	2002	14.248045
29189	2003	13.79865013
29189	2004	12.4445379
29189	2005	15.31594572
29189	2006	12.52990649
29189	2007	13.42123232
29189	2008	12.44023756
29189	2009	11.305806
29189	2010	12.27175269
29189	2011	11.19171793
29189	2012	10.35249779
29189	2013	10.21466946
29189	2014	10.43097646
29189	2015	9.468953651
29189	2016	8.440698841
29099	2000	12.19208875
29099	2001	11.21029349
29099	2002	11.45453126
29099	2003	11.56296947
29099	2004	10.01751776
29099	2005	12.81943604
29099	2006	10.23345662
29099	2007	11.24959666
29099	2008	10.14240384
29099	2009	8.862871346
29099	2010	9.649976882
29099	2011	8.779342364
29099	2012	7.22769711
29099	2013	8.119182575
29099	2014	8.618109914
29099	2015	6.51735088
29099	2016	6.328655355
29071	2000	10.92020224
29071	2001	10.09763292
29071	2002	9.937065781
29071	2003	10.34923721
29071	2004	8.653379663
29071	2005	11.08445029
29071	2006	8.888011593
29071	2007	9.775599601
29071	2008	8.735775474
29071	2009	7.608694522
29071	2010	8.264785123
29071	2011	7.645398434
29071	2012	6.219599523
29071	2013	6.995950826
29071	2014	7.50366292
29071	2015	5.878017991
29071	2016	5.538227177
29221	2000	10.07312002
29221	2001	9.252386931
29221	2002	9.290980485
29221	2003	9.712594463
29221	2004	8.015272138
29221	2005	10.34153804
29221	2006	8.206399212
29221	2007	9.176038309
29221	2008	8.3283227
29221	2009	7.360663751
29221	2010	7.911773456
29221	2011	7.562986501
29221	2012	5.904047055
29221	2013	6.516525874
29221	2014	7.066340164
29221	2015	5.342437867
29221	2016	5.247091129
29187	2000	9.942164562
29187	2001	9.336550339
29187	2002	9.675608817
29187	2003	9.904808002
29187	2004	8.260784569
29187	2005	10.70114657
29187	2006	8.707283065
29187	2007	9.573222174
29187	2008	8.464474675
29187	2009	7.490668009
29187	2010	8.10812377
29187	2011	7.897437144
29187	2012	6.154209844
29187	2013	6.705384192
29187	2014	7.409812473
29187	2015	5.383471597
29187	2016	5.261969373
29073	2000	9.455791386
29073	2001	8.711256118
29073	2002	8.973144377
29073	2003	9.266618688
29073	2004	7.495417101
29073	2005	9.749649336
29073	2006	7.962641142
29073	2007	8.440670715
29073	2008	7.903474365
29073	2009	6.719813099
29073	2010	7.275247372
29073	2011	7.161198933
29073	2012	5.803721931
29073	2013	6.605569155
29073	2014	6.313521781
29073	2015	5.668483485
29073	2016	4.805243392
29510	2000	16.39980962
29510	2001	15.3050057
29510	2002	15.72615191
29510	2003	14.94039506
29510	2004	13.5309111
29510	2005	16.65150681
29510	2006	13.66866063
29510	2007	14.60400471
29510	2008	13.40441739
29510	2009	12.44524964
29510	2010	13.6779978
29510	2011	12.51806872
29510	2012	11.5025732
29510	2013	11.26296939
29510	2014	11.19281998
29510	2015	10.51481191
29510	2016	9.296322593
29183	2000	13.42523494
29183	2001	12.48497061
29183	2002	12.54590805
29183	2003	12.39545182
29183	2004	10.67821848
29183	2005	13.58796527
29183	2006	10.68476574
29183	2007	11.75207105
29183	2008	10.71382076
29183	2009	9.249070502
29183	2010	9.967913543
29183	2011	8.880708824
29183	2012	7.718125783
29183	2013	8.246967572
29183	2014	8.579014142
29183	2015	7.572918627
29183	2016	6.695783876
29163	2000	10.63435016
29163	2001	10.53113837
29163	2002	9.98045628
29163	2003	10.48535248
29163	2004	7.898564687
29163	2005	11.4534891
29163	2006	8.712140787
29163	2007	9.560604981
29163	2008	9.172136305
29163	2009	7.618241077
29163	2010	9.25251053
29163	2011	7.840910681
29163	2012	6.251425473
29163	2013	7.213368238
29163	2014	7.044527812
29163	2015	6.78398399
29163	2016	5.596776262
29139	2000	9.965851829
29139	2001	9.793332862
29139	2002	9.372964272
29139	2003	9.955632562
29139	2004	7.658400522
29139	2005	10.53002113
29139	2006	8.206667088
29139	2007	8.951776205
29139	2008	8.4820822
29139	2009	7.142865291
29139	2010	7.960547521
29139	2011	7.308941775
29139	2012	5.924378294
29139	2013	6.710176202
29139	2014	6.310046032
29139	2015	6.317072013
29139	2016	5.032982899
29219	2000	10.65187265
29219	2001	10.47719293
29219	2002	9.972059193
29219	2003	10.35815953
29219	2004	8.310925182
29219	2005	10.99905775
29219	2006	8.76513301
29219	2007	9.61298169
29219	2008	8.875009961
29219	2009	7.537090997
29219	2010	8.177871331
29219	2011	7.453736703
29219	2012	6.138572406
29219	2013	6.993759088
29219	2014	7.051271835
29219	2015	6.314171502
29219	2016	5.485258478
29113	2000	11.33966166
29113	2001	11.05852182
29113	2002	10.45492839
29113	2003	10.75925974
29113	2004	8.57285068
29113	2005	11.75737708
29113	2006	9.095199409
29113	2007	9.97641169
29113	2008	9.332468316
29113	2009	7.888104539
29113	2010	8.726246345
29113	2011	7.717847972
29113	2012	6.340669256
29113	2013	7.229101011
29113	2014	7.278533039
29113	2015	6.735646139
29113	2016	5.695871575
29007	2000	9.49429971
29007	2001	9.868188939
29007	2002	9.59164227
29007	2003	10.02718927
29007	2004	7.458920898
29007	2005	11.02979478
29007	2006	8.181441591
29007	2007	9.11221406
29007	2008	8.829406642
29007	2009	7.288548621
29007	2010	8.834553519
29007	2011	7.843982317
29007	2012	5.981514849
29007	2013	7.083048123
29007	2014	6.364407495
29007	2015	6.750749487
29007	2016	5.155200739
29027	2000	9.345601922
29027	2001	9.385859826
29027	2002	9.204821641
29027	2003	9.690096626
29027	2004	7.54568332
29027	2005	10.16580542
29027	2006	8.028977994
29027	2007	8.73018539
29027	2008	8.220177352
29027	2009	6.944575428
29027	2010	7.673035573
29027	2011	7.456247362
29027	2012	5.946498522
29027	2013	6.884052333
29027	2014	6.202208424
29027	2015	6.140725449
29027	2016	5.017801624
29127	2000	9.955859146
29127	2001	10.28857406
29127	2002	10.03028534
29127	2003	10.02292638
29127	2004	8.028577818
29127	2005	11.42418896
29127	2006	8.478823682
29127	2007	9.87323232
29127	2008	9.025319962
29127	2009	7.892010596
29127	2010	9.380918605
29127	2011	7.933355113
29127	2012	6.38531014
29127	2013	7.792263411
29127	2014	7.028849229
29127	2015	7.355554687
29127	2016	5.752559358
29045	2000	9.233708482
29045	2001	9.761568924
29045	2002	9.324136598
29045	2003	9.929885037
29045	2004	8.388726824
29045	2005	11.02441592
29045	2006	8.025275649
29045	2007	9.816213718
29045	2008	8.742207417
29045	2009	7.89731666
29045	2010	9.141757796
29045	2011	8.012285421
29045	2012	6.41660293
29045	2013	7.445206763
29045	2014	6.860987723
29045	2015	7.045137885
29045	2016	5.32662279
29121	2000	8.68962376
29121	2001	9.904152722
29121	2002	9.404419705
29121	2003	9.363990678
29121	2004	7.504024786
29121	2005	11.04881665
29121	2006	8.04800193
29121	2007	9.308053785
29121	2008	8.393208416
29121	2009	7.180133322
29121	2010	8.336115318
29121	2011	7.486985285
29121	2012	5.996753266
29121	2013	6.836697149
29121	2014	6.441791218
29121	2015	6.772973888
29121	2016	4.997118698
29199	2000	9.241769443
29199	2001	9.514701453
29199	2002	9.124344794
29199	2003	9.716927794
29199	2004	8.159014669
29199	2005	10.91166915
29199	2006	7.987579256
29199	2007	9.834367122
29199	2008	8.44180208
29199	2009	7.631002989
29199	2010	8.669594885
29199	2011	7.726784371
29199	2012	6.265752376
29199	2013	7.244363831
29199	2014	6.870055248
29199	2015	6.911681001
29199	2016	5.181797909
29205	2000	8.65697371
29205	2001	9.9922556
29205	2002	9.646755554
29205	2003	9.599690794
29205	2004	7.839944326
29205	2005	11.31137663
29205	2006	8.174268051
29205	2007	9.533292342
29205	2008	8.707780246
29205	2009	7.453266761
29205	2010	8.755581143
29205	2011	7.747358928
29205	2012	6.255853177
29205	2013	7.334230513
29205	2014	6.728096908
29205	2015	7.166908967
29205	2016	5.268488765
29111	2000	9.355465039
29111	2001	9.955064778
29111	2002	9.639823552
29111	2003	9.803039042
29111	2004	8.155680198
29111	2005	11.20135671
29111	2006	8.183951248
29111	2007	9.650707439
29111	2008	8.842513756
29111	2009	7.87590651
29111	2010	9.159099392
29111	2011	7.965262583
29111	2012	6.229772061
29111	2013	7.497760925
29111	2014	6.973843068
29111	2015	7.247995454
29111	2016	5.43328105
29173	2000	9.523595168
29173	2001	10.39715156
29173	2002	9.920138883
29173	2003	10.43312931
29173	2004	7.647570462
29173	2005	11.42826731
29173	2006	8.459282893
29173	2007	9.461959584
29173	2008	8.994267418
29173	2009	7.640228492
29173	2010	9.346281997
29173	2011	7.829042091
29173	2012	6.328507641
29173	2013	7.534244801
29173	2014	6.771667408
29173	2015	7.096407246
29173	2016	5.635095086
29103	2000	8.927656491
29103	2001	9.748209809
29103	2002	9.265489462
29103	2003	9.401656227
29103	2004	7.950347249
29103	2005	11.03757818
29103	2006	8.197278505
29103	2007	9.545380385
29103	2008	8.643115278
29103	2009	7.434852022
29103	2010	8.588511586
29103	2011	7.660766312
29103	2012	6.054682482
29103	2013	6.952222565
29103	2014	6.831185812
29103	2015	6.962535316
29103	2016	5.146041038
29001	2000	8.870449785
29001	2001	9.641585988
29001	2002	8.944117583
29001	2003	9.168565765
29001	2004	7.626784853
29001	2005	10.73577066
29001	2006	8.114106299
29001	2007	9.492531442
29001	2008	8.083212097
29001	2009	7.215287385
29001	2010	8.10710548
29001	2011	7.324753632
29001	2012	6.063696288
29001	2013	6.674418529
29001	2014	6.621722458
29001	2015	6.591770353
29001	2016	4.977751798
29197	2000	9.201630562
29197	2001	9.225710542
29197	2002	8.877974802
29197	2003	9.37249487
29197	2004	7.758584168
29197	2005	10.56312639
29197	2006	7.922290308
29197	2007	9.850742529
29197	2008	7.952772997
29197	2009	7.362045291
29197	2010	8.043985299
29197	2011	7.532436741
29197	2012	6.324236535
29197	2013	6.630894078
29197	2014	6.435759613
29197	2015	6.485972113
29197	2016	5.10738734
29211	2000	8.25555947
29211	2001	9.531875302
29211	2002	8.621316517
29211	2003	9.065030461
29211	2004	7.398628656
29211	2005	10.3873247
29211	2006	8.027460764
29211	2007	9.157344535
29211	2008	7.784909249
29211	2009	7.29440004
29211	2010	7.946131046
29211	2011	7.545188508
29211	2012	6.299178971
29211	2013	6.448509835
29211	2014	6.276306581
29211	2015	6.471160613
29211	2016	4.969797678
29171	2000	8.751146596
29171	2001	9.103243132
29171	2002	8.802181753
29171	2003	9.041054007
29171	2004	7.477306361
29171	2005	10.33467204
29171	2006	7.982278081
29171	2007	9.391704733
29171	2008	7.671486446
29171	2009	7.392759512
29171	2010	7.930450987
29171	2011	7.518864511
29171	2012	6.332547933
29171	2013	6.468217052
29171	2014	6.302136737
29171	2015	6.380554942
29171	2016	5.15289636
29115	2000	8.842482923
29115	2001	10.06214108
29115	2002	9.263891074
29115	2003	9.483329379
29115	2004	7.379417047
29115	2005	10.71279376
29115	2006	8.113735086
29115	2007	9.23292219
29115	2008	8.226326064
29115	2009	7.29201952
29115	2010	8.314041734
29115	2011	7.84208736
29115	2012	6.300638759
29115	2013	6.982321954
29115	2014	6.191515262
29115	2015	6.726123828
29115	2016	4.987467585
29093	2000	9.266582196
29093	2001	8.608517519
29093	2002	8.935587514
29093	2003	9.160317902
29093	2004	7.685896441
29093	2005	9.94379202
29093	2006	8.178032631
29093	2007	9.012388905
29093	2008	8.095902001
29093	2009	7.087979517
29093	2010	7.785898146
29093	2011	7.589825534
29093	2012	5.829077999
29093	2013	6.063325985
29093	2014	6.644910371
29093	2015	5.261326182
29093	2016	5.230344425
29179	2000	9.131017321
29179	2001	8.335649304
29179	2002	8.839972475
29179	2003	9.101196794
29179	2004	7.617487302
29179	2005	9.678377808
29179	2006	8.200755267
29179	2007	8.777681329
29179	2008	8.062969668
29179	2009	7.040591832
29179	2010	7.699822486
29179	2011	7.762520323
29179	2012	5.789997738
29179	2013	6.046813571
29179	2014	6.473989104
29179	2015	5.317070396
29179	2016	5.10597419
29186	2000	11.3758496
29186	2001	10.57395424
29186	2002	10.80564211
29186	2003	11.04930309
29186	2004	9.42097506
29186	2005	12.60603788
29186	2006	10.05869616
29186	2007	11.08786776
29186	2008	9.402379564
29186	2009	8.566536052
29186	2010	9.17851514
29186	2011	8.733210434
29186	2012	6.937471152
29186	2013	7.735671582
29186	2014	8.645287071
29186	2015	6.62352068
29186	2016	6.170425768
29123	2000	9.982472487
29123	2001	9.38746608
29123	2002	9.458038506
29123	2003	10.0106745
29123	2004	8.174405813
29123	2005	10.80898383
29123	2006	9.067681639
29123	2007	9.985299777
29123	2008	8.507461585
29123	2009	7.651482738
29123	2010	8.315551209
29123	2011	8.24427303
29123	2012	6.38103504
29123	2013	6.600333107
29123	2014	7.479726401
29123	2015	5.813464188
29123	2016	5.603916489
29017	2000	11.40890188
29017	2001	10.40917729
29017	2002	10.20530312
29017	2003	10.90043562
29017	2004	9.220546438
29017	2005	11.7728162
29017	2006	10.09055469
29017	2007	11.44807187
29017	2008	9.471936442
29017	2009	8.533602817
29017	2010	9.263801001
29017	2011	9.273213159
29017	2012	7.272997194
29017	2013	7.687219614
29017	2014	8.294481355
29017	2015	6.964750686
29017	2016	6.497437882
29031	2000	12.92710318
29031	2001	11.59209258
29031	2002	11.28209389
29031	2003	11.9245469
29031	2004	10.17303087
29031	2005	13.4583213
29031	2006	11.28427802
29031	2007	12.94453897
29031	2008	10.38036635
29031	2009	9.42394923
29031	2010	10.2534244
29031	2011	10.26620314
29031	2012	8.307843932
29031	2013	8.701276617
29031	2014	9.415767676
29031	2015	7.895147751
29031	2016	7.243990508
29207	2000	13.19518018
29207	2001	11.60885485
29207	2002	11.22414404
29207	2003	12.03430108
29207	2004	10.43676943
29207	2005	13.14379451
29207	2006	11.51473355
29207	2007	12.81050535
29207	2008	10.50168818
29207	2009	9.571969802
29207	2010	10.56017082
29207	2011	10.47427225
29207	2012	8.815723202
29207	2013	9.110892746
29207	2014	9.487202007
29207	2015	9.117560087
29207	2016	7.880011081
29157	2000	12.61597338
29157	2001	11.29216756
29157	2002	11.24458888
29157	2003	11.89095949
29157	2004	9.963602808
29157	2005	13.33719049
29157	2006	10.76215426
29157	2007	12.49795264
29157	2008	10.27713989
29157	2009	9.373693109
29157	2010	10.07132252
29157	2011	9.885234854
29157	2012	8.040359882
